MC_Code,MC_StockName,MC_ShortName,MC_UrlCode,Source,NSE_Symbol,BSE_Code,ISIN,Full_Name,Series,Sector,LTP,API_Status
TII,Chola Fin Hold,,TII,scanner,CHOLAHLDNG,504973,INE149A01033,Cholamandalam Financial Holdings,EQ,Miscellaneous,1633.80,FOUND
BT06,Balaji Telefilm,,BT06,scanner,BALAJITELE,532382,INE794B01026,Balaji Telefilms,EQ,Media & Entertainment,93.20,FOUND
AI29,AksharChem,,AI29,scanner,AKSHARCHEM,524598,INE542B01011,AksharChem (India),EQ,Dyes & Pigments,180.40,FOUND
GEL02,,,GEL02,scanner,GKENERGY,544525,INE1AG301022,GK Energy,EQ,Renewables,105.49,FOUND
SMI04,Sharda Motor,,SMI04,scanner,SHARDAMOTR,535602,INE597I01028,Sharda Motor Industries,EQ,Auto Ancillaries,802.20,FOUND
ESS01,Emkay Global,,EGF,scanner,EMKAY,532737,INE296H01011,Emkay Global Financial Services,EQ,Finance - General,213.14,FOUND
NIFTY10690,NIFTYQLITY,,NIFTY10690,scanner,NIFTYQLITY,,INF209KB15K4,ABSL Nifty 200 Quality 30 ETF,EQ,ETF,20.49,FOUND
GCP02,Globe Civil Pro,,GCP02,scanner,GLOBECIVIL,544424,INE0V3U01015,Globe Civil Projects,EQ,Engineering & Construction,42.78,FOUND
RMF05,Nipp Nifty 50,,RMF06,scanner,NV20BEES,,INF204KB18I3,Nippon India ETF Nifty 50 Value 20,EQ,ETF,145.96,FOUND
MON02,MO Nifty Realt,,MON02,scanner,MOREALTY,590150,INF247L01CI4,Motilal Oswal Nifty Realty ETF,EQ,ETF,74.57,FOUND
IPN04,Ipru Nifty Fin,,IPN04,scanner,FINIETF,543677,INF109KC17L8,ICICI PRU NIFTY FIN SER EX-BANK ETF,EQ,ETF,30.77,FOUND
IFB,IFB Agro,,IFB,scanner,IFBAGRO,507438,INE076C01018,IFB Agro Industries,EQ,Breweries & Distilleries,877.90,FOUND
SHO,Shringar House,,SHo,scanner,SHRINGARMS,544512,INE1B3L01017,Shringar House of Mangalsutra,EQ,Diamond  &  Jewellery,194.69,FOUND
NAC02,Ndr Auto Compon,,NAC02,scanner,NDRAUTO,543214,INE07OG01012,Ndr Auto Components,EQ,Auto Ancillaries,716.60,FOUND
NIN01,Nipp NiftyAuto,,NIN01,scanner,AUTOBEES,0,INF204KC1337,NIPPON INDIA NIFTY AUTO ETF,EQ,ETF,267.44,FOUND
ESILV20257,ESILVER,,ESILV20257,scanner,ESILVER,,INF754K01SF3,Edelweiss Silver ETF,EQ,ETF,241.52,FOUND
TCL06,Tata Capital,,TCL06,scanner,TATACAP,544574,INE976I01016,Tata Capital,EQ,Finance - NBFC,326.40,FOUND
RSC02,Nipp Nifty 100,,RSC03,scanner,NIF100BEES,537483,INF204K014N5,NIPPON INDIA ETF Nifty 100,EQ,ETF,261.43,FOUND
UEL,Unicommerce Eso,,UeL,scanner,UNIECOM,544227,INE00U401027,Unicommerce Esolutions,EQ,IT Services & Consulting,93.40,FOUND
IPN,Ipru NiftyAuto,,IPN,scanner,AUTOIETF,543450,INF109KC10V2,ICICI Prudential Nifty Auto ETF,EQ,ETF,26.74,FOUND
OMSL,One Mobikwik,,OMSL,scanner,MOBIKWIK,544305,INE0HLU01028,One Mobikwik Systems,EQ,Online Services,179.32,FOUND
MPL05,,,MPL05,scanner,MUKKA,544135,INE0CG401037,Mukka Proteins,EQ,Consumer Food,22.35,FOUND
GOR,Gandhar Oil,,GOR,scanner,GANDHAR,544029,INE717W01049,Gandhar Oil Refinery India,EQ,Refineries,134.54,FOUND
TTL04,Tolins Tyres,,TTL04,scanner,TOLINS,544254,INE0RWQ01014,Tolins Tyres,EQ,Auto Ancillaries - Tyres & Rubber Products,104.92,FOUND
GCE01,Garuda Const,,GCE01,scanner,GARUDA,544271,INE0JVO01026,Garuda Construction and Engineering,EQ,Cement & Construction Materials,166.51,FOUND
M14,MSTC,,M21,scanner,MSTCLTD,542597,INE255X01014,MSTC,EQ,Miscellaneous,410.50,FOUND
FTE,Faze Three,,FTE,scanner,FAZE3Q,530079,INE963C01033,Faze Three,BE,Textiles - Spinning - Cotton Blended,462.55,FOUND
DPS,DPSC,,DPS,scanner,DPSCLTD,,INE360C01024,DPSC,EQ,Power - Generation & Distribution,9.12,FOUND
DCI,Dredging Corp,,DCI,scanner,DREDGECORP,523618,INE506A01018,Dredging Corporation India,EQ,Miscellaneous,888.45,FOUND
ES10,Essar Shipping,,ES10,scanner,ESSARSHPNG,533704,INE122M01019,Essar Shipping,EQ,Shipping,25.04,FOUND
MC19,Monte Carlo,,MC05,scanner,MONTECARLO,538836,INE950M01013,Monte Carlo Fashions,EQ,Textiles - Readymade Apparels,535.80,FOUND
ATI,Alok Industries,,AI54,scanner,ALOKINDS,521070,INE270A01029,Alok Industries,EQ,Textiles - Weaving,13.55,FOUND
PI40,Priti Internati,,PI43,scanner,PRITI,0,INE974Z01015,Priti International,EQ,Diversified,39.29,FOUND
MST02,Moschip Tech,,MST02,scanner,MOSCHIP,532407,INE935B01025,Moschip Technologies,EQ,Computers - Software Medium & Small,175.76,FOUND
NL01,Nectar Life,,NL01,scanner,NECLIFE,532649,INE023H01027,Nectar Lifesciences,EQ,Pharmaceuticals,10.79,FOUND
NIA,New India Assur,,NIA,scanner,NIACL,540769,INE470Y01017,New India Assurance Company,EQ,Miscellaneous,130.85,FOUND
IT05,InfoBeans Tech,,IT05,scanner,INFOBEAN,543644,INE344S01016,InfoBeans Technologies,EQ,Computers - Software Medium & Small,153.62,FOUND
IIFLS54277,IIFL Capital,,IIFLS54277,scanner,IIFLCAPS,542773,INE489L01022,IIFL Capital Services,EQ,Finance - Investment,279.36,FOUND
HSI,AGI Greenpac,,HSI02,scanner,AGI,500187,INE415A01038,AGI Greenpac,EQ,Containers & Packaging,538.55,FOUND
MIL16,MMP Industries,,MIL17,scanner,MMP,0,INE511Y01018,MMP Industries ,EQ,Aluminium & Aluminium Products,230.11,FOUND
SSC06,Xchanging Sol,,CS20,scanner,XCHANGING,532616,INE692G01013,Xchanging Solutions,EQ,Computers - Software Medium & Small,62.30,FOUND
GPB,Genus Paper,,GPB,scanner,GENUSPAPER,538961,INE949P01018,Genus Paper & Boards,EQ,Paper,11.93,FOUND
BFI,BF Investment,,BFI,scanner,BFINVEST,533303,INE878K01010,BF Investment,EQ,Finance - Investments,384.10,FOUND
EI10,Excel,,EI10,scanner,EXCELINDUS,500650,INE369A01029,Excel Industries,EQ,Chemicals,914.00,FOUND
AM07,Ashapura Mine,,AM07,scanner,ASHAPURMIN,527001,INE348A01023,Ashapura Minechem,EQ,Mining & Minerals,529.40,FOUND
CFS01,Choice Internat,,CFS01,scanner,CHOICEIN,531358,INE102B01014,Choice International,EQ,Finance - General,677.10,FOUND
WT01,63 Moons Tech,,FT02,scanner,63MOONS,526881,INE111B01023,63 Moons Technologies,EQ,Computers - Software,547.40,FOUND
M12,Aurum Proptech,,M19,scanner,AURUM,539289,INE898S01029,Aurum Proptech,EQ,Computers - Software Medium & Small,172.32,FOUND
AI04,Carysil,,AI04,scanner,CARYSIL,524091,INE482D01024,Carysil,EQ,Plastics - Moulded Articles and Furnitures,833.45,FOUND
RP07,Rama Phosphates,,RP07,scanner,RAMAPHO,524037,INE809A01032,Rama Phosphates,EQ,Fertilisers,129.58,FOUND
ZHC,Zota Health Car,,ZHC,scanner,ZOTA,0,INE358U01012,Zota Health Care,EQ,Pharmaceuticals,1223.60,FOUND
APB,Astron Paper,,APB,scanner,ASTRON,540824,INE646X01014,Astron Paper Board Mill,EQ,Paper & Forest Products,4.10,FOUND
AGL02,Allcargo,,AGL02,scanner,ALLCARGO,532749,INE418H01029,Allcargo Logistics,EQ,Transport & Logistics,8.33,FOUND
AT25,Allcargo Termin,,AT29,scanner,ATL,543954,INE0NN701020,Allcargo Terminals,EQ,Ground Freight & Logistics Services,25.56,FOUND
MF15,Madras Fert,,MF15,scanner,MADRASFERT,590134,INE414A01015,Madras Fertilizers,EQ,Fertilisers,65.76,FOUND
GS12,Geojit Fin,,GBN01,scanner,GEOJITFSL,532285,INE007B01023,Geojit Financial Services,EQ,Finance - General,62.61,FOUND
DPA01,D. P. Abhushan,,DPA01,scanner,DPABHUSHAN,544161,INE266Y01019,D. P. Abhushan,EQ,Miscellaneous,1086.65,FOUND
ITT02,Indo Tech Trans,,ITT02,scanner,INDOTECH,532717,INE332H01014,Indo Tech Transformers,EQ,Power - Transmission & Equipment,1361.20,FOUND
SR01,Surya Roshni,,SR01,scanner,SURYAROSNI,500336,INE335A01020,Surya Roshni,EQ,Steel - Tubes & Pipes,217.87,FOUND
NC12,Neogen,,NC11,scanner,NEOGEN,542665,INE136S01016,Neogen Chemicals,EQ,Chemicals,1328.70,FOUND
QHT,Quick Heal Tech,,QHT,scanner,QUICKHEAL,539678,INE306L01010,Quick Heal Technologies,EQ,Computers - Software,158.79,FOUND
CAP,ORIENTAL AROMAT,,CAP,scanner,OAL,500078,INE959C01023,ORIENTAL AROMATICS Ltd.,EQ,Chemicals,255.41,FOUND
VI01,Vadilal Ind,,VI01,scanner,VADILALIND,519156,INE694D01016,Vadilal Industries,EQ,Food Processing,4565.40,FOUND
FO01,Fairchem Org.,,FO01,scanner,FAIRCHEMOR,543252,INE0DNW01011,Fairchem Organics,EQ,Speciality Chemicals,514.30,FOUND
IVP,IVP,,IVP,scanner,IVP,507580,INE043C01018,IVP,EQ,Vanaspati & Oils,134.96,FOUND
EE02,Everest Ind,,EI19,scanner,EVERESTIND,508906,INE295A01018,Everest Industries,EQ,Cement - Products & Building Materials,339.05,FOUND
BEO,,,BEO,scanner,BIRLACABLE,500060,INE800A01015,Birla Cable,EQ,Cables - Telephone,125.69,FOUND
DCW,DCW,,DCW,scanner,DCW,500117,INE500A01029,DCW,EQ,Petrochemicals,43.24,FOUND
SE21,SEPC,,SE21,scanner,SEPC,532945,INE964H01014,SEPC,EQ,Construction - Infrastructure,7.02,FOUND
G,Greaves Cotton,,GC20,scanner,GREAVESCOT,501455,INE224A01026,Greaves Cotton,EQ,Engines,146.98,FOUND
RJI,Radhika Jewel,,RJI,scanner,RADHIKAJWE,540125,INE583V01021,Radhika Jeweltech,EQ,Diamond Cutting & Jewellery & Precious Metals,63.39,FOUND
GC04,Goa Carbon,,GC04,scanner,GOACARBON,509567,INE426D01013,Goa Carbon,EQ,Petrochemicals,329.80,FOUND
GC10,Munjal Auto Ind,,MAI04,scanner,MUNJALAU,520059,INE672B01032,Munjal Auto Industries,EQ,Auto Ancillaries,76.50,FOUND
TT03,BLACK BOX,,AGC,scanner,BBOX,500463,INE676A01027,BLACK BOX,EQ,Computers - Software,499.80,FOUND
YO,Yatra Online,,YO,scanner,YATRA,543992,INE0JR601024,Yatra Online,EQ,Travel Services,104.28,FOUND
LGB,LG Balakrishnan,,LGB,scanner,LGBBROSLTD,500250,INE337A01034,LG Balakrishnan and Brothers,EQ,Auto Ancillaries,1732.40,FOUND
BG01,Bharat Gears,,BG01,scanner,BHARATGEAR,505688,INE561C01019,Bharat Gears,EQ,Auto Ancillaries,98.94,FOUND
AA08,Atul Auto,,AA08,scanner,ATULAUTO,531795,INE951D01028,Atul Auto,EQ,Auto - 2 & 3 Wheelers,435.60,FOUND
MAN09,Mir SCAP250,,MAN09,scanner,SMALL250,544605,INF769K01PQ4,Mirae Asset Nifty Smallcap 250 ETF,EQ,ETF,15.52,FOUND
SILVE30274,,,SILVE30274,scanner,SILVERCASE,544384,INF0R8F01091,Zerodha Silver ETF,EQ,ETF,24.42,FOUND
ZN1,Zero Nifty 100,,ZN1,scanner,TOP100CASE,544194,INF0R8F01067,Zerodha Nifty 100 ETF,EQ,ETF,10.31,FOUND
SELEC30109,SELECTIPO,,SELEC30109,scanner,SELECTIPO,,INF769K01ON4,Mirae Asset BSE Select IPO ETF,EQ,ETF,41.07,FOUND
KNN,NEXT50ETF,,KNN,scanner,NEXT50ETF,0,INF174KA1YO3,Kotak Nifty Next 50 ETF,EQ,ETF,66.33,FOUND
KMM,Kotak NiftyPSU,,KMM,scanner,PSUBANK,590107,INF373I01023,Kotak Nifty PSU Bank ETF,EQ,ETF,870.84,FOUND
MON07,MOALPHA50,,MON07,scanner,MOALPHA50,0,INF247L01FR8,Motilal Oswal Nifty Alpha 50 ETF,EQ,ETF,48.48,FOUND
MON05,MONIFTY100,,MON05,scanner,MONIFTY100,0,INF247L01GG9,Motilal Oswal Nifty 100 ETF,EQ,ETF,24.75,FOUND
AOG,,,AOG,scanner,AONEGOLD,0,INF1J2R01114,Angel One Gold ETF,EQ,ETF,14.02,FOUND
HDFCP22595,HDFCPSUBK,,HDFCP22595,scanner,HDFCPSUBK,,INF179KC1HW4,HDFCPSUBK,EQ,Miscellaneous,87.79,FOUND
BANKB21986,BANKBETF,,BANKB21986,scanner,BANKBETF,,INF0QA701714,Bajaj Finserv Nifty Bank ETF,EQ,ETF,56.45,FOUND
ALPHA19640,ALPHAETF,,ALPHA19640,scanner,ALPHAETF,,INF769K01KU7,Mirae Asset Nifty 200 Alpha 30 ETF,EQ,ETF,24.26,FOUND
MONEX75716,MONEXT50,,MONEX75716,scanner,MONEXT50,,INF247L01FD8,Motilal Oswal Nifty Next 50 ETF,EQ,ETF,65.99,FOUND
GROWW75608,GROWWMOM50,,GROWW75608,scanner,GROWWMOM50,,INF666M01KJ4,Groww Nifty 500 Momentum 50 ETF,EQ,ETF,10.11,FOUND
AONET29975,,,AONET29975,scanner,AONETOTAL,,INF1J2R01015,Angel One Nifty Total Market ETF,EQ,ETF,11.20,FOUND
MAN02,Mirae INDIAETF,,MAN02,scanner,MAKEINDIA,543454,INF769K01IB1,MIRAE ASSET NIFTY INDIA MANUFACTURING ETF,EQ,ETF,151.41,FOUND
ESF02,ESAF SFB,,ESF02,scanner,ESAFSFB,544020,INE818W01011,ESAF Small Finance Bank,EQ,Bank - Private,23.99,FOUND
MS01,Mah Scooters,,MS01,scanner,MAHSCOOTER,500266,INE288A01013,Maharashtra Scooters,EQ,Auto - 2 & 3 Wheelers,12956.00,FOUND
AONEN75709,,,AONEN75709,scanner,AONENIFTY,,INF1J2R01064,Angel One Nifty 50 ETF,EQ,ETF,9.86,FOUND
MOMEN25606,MO N500M50ETF,,MOMEN25606,scanner,MOMENTUM50,590151,INF247L01DK8,Motilal Oswal Nifty 500 Momentum 50 ETF,EQ,ETF,50.03,FOUND
LTT,LE Travenues Te,,LTT,scanner,IXIGO,544192,INE0HV901016,LE Travenues Technology (IXIGO),EQ,Travel Services,178.64,FOUND
CE08,Creative Eye,,CE08,scanner,CREATIVEYE,532392,INE230B01021,Creative Eye,EQ,Media & Entertainment,6.52,FOUND
RCI02,Reliance Chemo,,RCI02,scanner,RELCHEMQ,503162,INE750D01016,Reliance Chemotex Industries,EQ,Textiles - Spinning - Synthetic Blended,116.80,FOUND
CIS02,CMS Info System,,CIS03,scanner,CMSINFO,543441,INE925R01014,CMS Info Systems,EQ,Software,296.05,FOUND
GBH,,,GBH,scanner,GROWWHOSPI,0,INF666M01OD9,Groww BSE Hospitals ETF,EQ,ETF,45.92,FOUND
IMP02,Ind Motor Parts,,IMP03,scanner,IMPAL,590065,INE547E01014,India Motor Parts and Accessories,EQ,Trading,998.05,FOUND
DTI03,Dhunseri Tea,,DTI03,scanner,DTIL,538902,INE341R01014,Dhunseri Tea & Industries,EQ,Plantations - Tea & Coffee,132.96,FOUND
RE09,Religare Enterp,,RE09,scanner,RELIGARE,532915,INE621H01010,Religare Enterprises,EQ,Finance - Investments,224.50,FOUND
S18,Sreeleathers,,S20,scanner,SREEL,535601,INE099F01013,Sreeleathers,EQ,Leather Products,188.11,FOUND
JPF,Consol Finvest,,CFH01,scanner,CONSOFINVT,500226,INE025A01027,Consolidated Finvest and Holdings,BE,Finance - General,214.72,FOUND
JAC01,Jubilant Agri,,JAC01,scanner,JUBLCPL,544355,INE03CC01015,Jubilant Agri and Consumer Products,EQ,Miscellaneous,1762.80,FOUND
KDA,Krishna Defence,,KDA,scanner,KRISHNADEF,0,INE0J5601015,Krishna Defence And Allied Industries,EQ,Defence,926.55,FOUND
RSI01,R Systems Intl,,RSI01,scanner,RSYSTEMS,532735,INE411H01032,R Systems International,EQ,Computers - Software Medium & Small,282.10,FOUND
RP17,Roto Pumps,,RP17,scanner,ROTO,517500,INE535D01037,Roto Pumps,EQ,Pumps,56.01,FOUND
SPI08,Shakti Pumps,,SPI08,scanner,SHAKTIPUMP,531431,INE908D01010,Shakti Pumps (India),EQ,Pumps,517.00,FOUND
TE13,Thejo Engg,,TE09,scanner,THEJO,0,INE121N01019,Thejo Engineering,EQ,Engineering,1575.70,FOUND
GIC,GIC Housing Fin,,GIC,scanner,GICHSGFIN,511676,INE289B01019,GIC Housing Finance,EQ,Finance - Housing,146.39,FOUND
TNP,,,TNN,scanner,TNPL,531426,INE107A01015,Tamil Nadu Newsprint and Papers,EQ,Paper,133.19,FOUND
ZAC,Zuari Agro Chem,,ZAC,scanner,ZUARI,534742,INE840M01016,Zuari Agro Chemicals,EQ,Fertilisers,216.35,FOUND
OILIE24533,,,OILIE24533,scanner,OILIETF,544216,INF109KC18W3,ICICI Prudential Nifty Oil & Gas ETF,EQ,ETF,11.31,FOUND
KNV,Kotak Nifty 50,,KNV,scanner,NV20,,INF174KA1ZE1,Kotak Nifty 50 Value 20 ETF,EQ,ETF,14.47,FOUND
PPP03,PPAP Automotive,,PPP03,scanner,PPAP,532934,INE095I01015,PPAP Automotive,EQ,Auto Ancillaries,201.47,FOUND
DSPSE17613,DSP Bse Sensex,,DSPSE17613,scanner,SENSEXADD,543947,INF740KA1SZ6,DSP BSE Sensex ETF,EQ,ETF,80.25,FOUND
B04,Beardsell,,B06,scanner,BEARDSELL,539447,INE520H01022,Beardsell,EQ,Miscellaneous,24.91,FOUND
SNXT375745,SNXT30BEES,,SNXT375745,scanner,SNXT30BEES,544415,INF204KC1EZ3,Nippon India BSE Sensex Next 30 ETF,EQ,ETF,39.66,FOUND
HNG03,HDFC Nifty Gro,,HNG03,scanner,HDFCGROWTH,543607,INF179KC1DJ0,HDFC Nifty Growth Sectors 15 ETF,EQ,ETF,115.00,FOUND
MOS,MO SP BSE Enh,,MOS,scanner,MOVALUE,0,INF247L01BE5,Motilal Oswal SP BSE Enhanced Value ETF,EQ,ETF,114.24,FOUND
ZN5,NIFTYCASE,,ZN5,scanner,NIFTYCASE,544586,INF0R8F01166,Zerodha Nifty 50 ETF,EQ,ETF,9.54,FOUND
TVV,TV Vision,,TVV,scanner,TVVISION,540083,INE871L01013,TV Vision,EQ,Media & Entertainment,5.32,FOUND
MOMGF75709,MOMGF,,MOMGF75709,scanner,MOMGF,,INF247L01FK3,Motilal Oswal Nifty India Manufacturing ETF,EQ,ETF,148.00,FOUND
GSEC124847,GSEC10ABSL,,GSEC124847,scanner,GSEC10ABSL,,INF209KC1142,ABSL CRISIL 10 Year Gilt ETF,EQ,ETF,110.50,FOUND
UTI18,UTI Gold ETF,,UTI18,scanner,GOLDBETA,590101,INF789F1AUX7,UTI Gold Exchange Traded Fund,EQ,Gold ETF,126.20,FOUND
NTE,Norben Tea,,NTE,scanner,NORBTEAEXP,519528,INE369C01017,Norben Tea and Exports,BE,Plantations - Tea & Coffee,89.00,FOUND
MT02,Master Trust,,MT02,scanner,MASTERTR,511768,INE677D01037,Master Trust,EQ,Finance - Leasing & Hire Purchase,73.30,FOUND
MON09,,,MON09,scanner,MOSERVICE,0,INF247L01GJ3,Motilal Oswal Nifty Services Sector ETF,EQ,ETF,30.84,FOUND
MOQUA10822,MOQUALITY,,MOQUA10822,scanner,MOQUALITY,,INF247L01BH8,Motilal Oswal S&P BSE Quality ETF,EQ,ETF,189.59,FOUND
ICICI4838,Ipru BSELiquid,,ICICI4838,scanner,LIQUIDIETF,541946,INF109KC1KT9,ICICI Prudential BSE Liquid Rate ETF - IDCW,EQ,ETF,999.99,FOUND
RPG03,RPG Life,,RPG05,scanner,RPGLIFE,532983,INE105J01010,RPG Life Sciences,EQ,Pharmaceuticals,1872.60,FOUND
CC25,Cinevista,,C97,scanner,CINEVISTA,532324,INE039B01026,Cinevista,EQ,Media & Entertainment,15.35,FOUND
EC07,Krishival Foods,,EC04,scanner,KRISHIVAL,544416,INE0GGO01015,Krishival Foods,EQ,Consumer Food,319.85,FOUND
GROWW25447,GROWWLIQID,,GROWW25447,scanner,GROWWLIQID,,INF666M01IP5,Groww Nifty 1D Rate Liquid ETF,EQ,ETF,108.55,FOUND
GP,Garware HiTech,,GP,scanner,GRWRHITECH,500655,INE291A01017,Garware Hi-Tech Films,EQ,Packaging,3693.90,FOUND
YI,Yuken India,,YI,scanner,YUKEN,522108,INE384C01016,Yuken India,EQ,Pumps,608.85,FOUND
LIQUI17572,LIQUID,,LIQUI17572,scanner,LIQUID,,INF769K01KS1,Mirae Asset Nifty 1D Rate Liquid ETF,EQ,ETF,999.99,FOUND
CMC01,Centum Electron,,CE10,scanner,CENTUM,517544,INE320B01020,Centum Electronics,EQ,Electricals,2671.40,FOUND
TWO,Veedol Corp,,TWO,scanner,VEEDOL,590005,INE484C01030,Veedol Corporation,EQ,Oil Exploration and Production,1375.80,FOUND
NIN03,LIQGRWBEES,,NIN03,scanner,LIQGRWBEES,0,INF204KC1FU1,Nippon India Nifty 1D Rate Liquid ETF,EQ,ETF,1034.65,FOUND
LIQUI21750,LIQUIDCASE,,LIQUI21750,scanner,LIQUIDCASE,,INF0R8F01034,Zerodha Nifty 1D Rate Liquid ETF,EQ,ETF,113.52,FOUND
ZCC,Zodiac Clothing,,ZCC,scanner,ZODIACLOTH,521163,INE206B01013,Zodiac Clothing Company,EQ,Textiles - Readymade Apparels,73.11,FOUND
BANKE17419,MA Nif BANKETF,,BANKE17419,scanner,BANKETF,,INF769K01KR3,Mirae Asset Nifty Bank ETF,EQ,ETF,565.26,FOUND
MAH01,Medi Assist Hea,,MAH01,scanner,MEDIASSIST,544088,INE456Z01021,Medi Assist Healthcare Services,EQ,Hospital & Healthcare Services,362.05,FOUND
LIQUI19705,LIQUIDSBI,,LIQUI19705,scanner,LIQUIDSBI,,INF200KA13Z8,SBI NIFTY 1D Rate ETF,EQ,ETF,1000.00,FOUND
HP03,Hester Bio,,HB01,scanner,HESTERBIO,524669,INE782E01017,Hester Biosciences,EQ,Pharmaceuticals,1423.70,FOUND
LIQUI27075,LIQUIDPLUS,,LIQUI27075,scanner,LIQUIDPLUS,,INF769K01MY5,MA Nifty 1D Rate Liquid ETF-Growth,EQ,ETF,1080.08,FOUND
HS,Himatsingka Sei,,HS,scanner,HIMATSEIDE,514043,INE049A01027,Himatsingka Seide,EQ,Textiles - Synthetic & Silk,87.89,FOUND
LB,Nipp Nifty1D,,LB,scanner,LIQUIDBEES,590096,INF732E01037,Nippon India ETF Nifty 1D Rate Liquid BeES,EQ,ETF,999.99,FOUND
KS10,The Byke Hosp,,SH12,scanner,BYKE,531373,INE319B01014,The Byke Hospitality,EQ,Hotels,38.47,FOUND
TGS01,Expleo Solution,,TGS01,scanner,EXPLEOSOL,533121,INE201K01015,Expleo Solutions,EQ,Computers - Software,766.90,FOUND
TT17,Tracxn Tech,,TT19,scanner,TRACXN,543638,INE0HMF01019,Tracxn Technologies,EQ,Software,31.85,FOUND
IP09,India Pesticide,,IP10,scanner,IPL,543311,INE0D6701023,India Pesticides,EQ,Pesticides & Agrochemicals,146.17,FOUND
2M,20 Microns,,2M,scanner,20MICRONS,533022,INE144J01027,20 Microns,EQ,Mining & Minerals,161.48,FOUND
SL17,Shalby,,SL18,scanner,SHALBY,540797,INE597J01018,Shalby,EQ,Hospitals & Medical Services,152.21,FOUND
GHC,,,GHC,scanner,GHCL,500171,INE539A01019,Gujarat Heavy Chemicals,EQ,Chemicals,473.95,FOUND
BAS01,Bannari A Spg,,BAS01,scanner,BASML,532674,INE186H01022,Bannari Amman Spinning Mills,EQ,Textiles - General,22.02,FOUND
TTK,TTK Healthcare,,TTK,scanner,TTKHLTCARE,507747,INE910C01018,TTK Healthcare,EQ,Pharmaceuticals,886.30,FOUND
CC,Sudarshan Color,,CCI08,scanner,SUDARCOLOR,506390,INE492A01029,Sudarshan Colorants India,EQ,Speciality Chemicals,333.40,FOUND
M13,Matrimony.com,,M20,scanner,MATRIMONY,540704,INE866R01028,Matrimony.com,EQ,Miscellaneous,438.20,FOUND
S07,Subros,,S07,scanner,SUBROS,517168,INE287B01021,Subros,EQ,Auto Ancillaries,726.30,FOUND
EBS,EDL ESENSEX,,EBS,scanner,ESENSEX,0,INF754K01VY8,Edelweiss BSE Sensex ETF,EQ,ETF,77.79,FOUND
DTI,Dhunseri Ventur,,DTI,scanner,DVL,523736,INE477B01010,Dhunseri Ventures,EQ,Petrochemicals,230.95,FOUND
PVTBA11386,Ipru Nifty Pri,,PVTBA11386,scanner,PVTBANIETF,,INF109KC18U7,Icici Prudential Nifty Private Bank ETF,EQ,ETF,26.93,FOUND
UTINE21478,UTI Nifty Next,,UTINE21478,scanner,NEXT50BETA,540669,INF789F1AUW9,UTI Nifty Next 50 ETF,EQ,ETF,71.94,FOUND
BR01,Bharat Rasayan,,BR01,scanner,BHARATRAS,590021,INE838B01021,Bharat Rasayan,EQ,Pesticides & Agro Chemicals,1435.20,FOUND
VE07,Vascon Engineer,,VE01,scanner,VASCONEQ,533156,INE893I01013,Vascon Engineers,EQ,Construction - Real Estate,35.30,FOUND
PI13,Plastiblends,,PI13,scanner,PLASTIBLEN,523648,INE083C01022,Plastiblends India,EQ,Plastics,142.43,FOUND
SPI05,SPIC,,SPI01,scanner,SPIC,590030,INE147A01011,Southern Petrochemical Industries Corporation,EQ,Fertilisers,66.37,FOUND
HBE02,HDFC NiftyBank,,HBE02,scanner,HDFCNIFBAN,543224,INF179KC1HY0,HDFC Nifty Banking ETF,EQ,ETF,57.13,FOUND
EKC,Everest Kanto,,EKC,scanner,EKC,532684,INE184H01027,Everest Kanto Cylinder,EQ,Packaging,110.84,FOUND
BSL02,ABSL Life Gold,,BSL02,scanner,BSLGOLDETF,533408,INF209KB18D3,Birla Sun Life Gold ETF,EQ,Gold ETF,132.18,FOUND
ICI10,Ipru Gold ETF,,ICI10,scanner,GOLDIETF,533244,INF109KC1NT3,ICICI Prudential Gold ETF,EQ,Gold ETF,128.88,FOUND
KMF03,Kotak Gold ETF,,KMF03,scanner,GOLD1,0,INF174KA1HJ8,Kotak Gold Exchange Traded Fund,EQ,Gold ETF,125.75,FOUND
ABSLB13987,ABSL NiftyBank,,ABSLB13987,scanner,ABSLBANETF,,INF209KB17D5,Aditya Birla Sun Life Nifty Bank ETF,EQ,ETF,56.93,FOUND
ENL,,,ENL,scanner,ELM250,0,INF754K01VV4,Edelweiss Nifty LargeMidcap 250 ETF,EQ,ETF,15.90,FOUND
DSPGO15356,DSP Gold ETF,,DSPGO15356,scanner,GOLDADD,543903,INF740KA1SW3,DSP GOLD ETF,EQ,Gold ETF,145.97,FOUND
GROWW75781,GROWWNET,,GROWW75781,scanner,GROWWNET,,INF666M01LI4,Groww Nifty India Internet ETF,EQ,ETF,8.73,FOUND
BANKP25725,BANKPSU,,BANKP25725,scanner,BANKPSU,544266,INF769K01LZ4,Mirae Asset Nifty PSU Bank ETF,EQ,ETF,87.51,FOUND
ACE02,Axis NiftyCons,,ACE02,scanner,AXISCETF,0,INF846K016C7,Axis NIFTY India Consumption ETF,EQ,ETF,114.19,FOUND
SI45,Sumeet Ind,,SI45,scanner,SUMEETINDS,514211,INE235C01036,Sumeet Industries,EQ,Textiles - Manmade,29.57,FOUND
RGE,Inve Gold ETF,,RGE,scanner,IVZINGOLD,533172,INF205K01361,Invesco India Gold Exchange Traded Fund,EQ,Gold ETF,13109.10,FOUND
